code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,total_clicks,avg_clicks,active_days,early_clicks,late_clicks,dataplus,forumng,glossary,homepage,oucollaborate,oucontent,resource,subpage,url,avg_score,total_score,weighted_score,num_assessments,days_active,has_withdrawn,date_registration,days_registered,target
3,2,1,1,0,5,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.4,447.0,142.85,5.0,270.0,0,-29.0,270.0,0
3,2,1,9,2,5,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,5.3,1.0,364.0,0,-123.0,364.0,1
3,2,0,6,0,9,0,0,75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,160.0,17.85,2.0,298.0,0,-57.0,298.0,1
3,2,1,3,0,7,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,581.0,167.325,7.0,269.0,0,-28.0,269.0,0
3,2,1,11,0,7,1,2,170,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,249.0,33.7,3.0,136.0,1,-20.0,261.0,1
3,2,1,5,2,5,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,546.0,138.825,7.0,321.0,0,-80.0,321.0,0
3,2,0,3,0,7,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.8,274.0,46.574999999999996,5.0,262.0,0,-21.0,262.0,1
3,2,0,8,0,5,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.6,378.0,59.275,5.0,237.0,1,-21.0,262.0,1
3,2,1,0,0,4,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.16666666666667,475.0,127.1,6.0,251.0,0,-10.0,251.0,0
3,2,0,3,2,2,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,112.0,12.7,2.0,252.0,0,-11.0,252.0,1
3,2,1,2,1,8,0,2,150,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,1,-93.0,334.0,1
3,2,0,5,1,0,0,1,150,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,4.9,1.0,206.0,1,-15.0,256.0,1
3,2,1,12,1,0,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.42857142857143,472.0,141.525,7.0,242.0,0,-1.0,242.0,0
3,2,1,8,2,10,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.857142857142854,356.0,102.1,7.0,263.0,0,-22.0,263.0,0
3,2,0,10,1,6,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5,390.0,58.8,4.0,196.0,1,-17.0,258.0,1
3,2,0,7,0,8,1,1,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.16666666666667,535.0,159.5,6.0,300.0,0,-59.0,300.0,0
3,2,0,12,0,7,0,1,150,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,450.0,129.55,6.0,309.0,0,-68.0,309.0,0
3,2,1,0,0,9,1,0,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.85714285714286,454.0,139.525,7.0,275.0,0,-34.0,275.0,0
3,2,0,5,2,3,1,1,180,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1,-80.0,321.0,1
3,2,0,2,0,0,0,0,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4,242.0,37.725,5.0,248.0,0,-7.0,248.0,1
3,2,0,9,2,6,1,0,120,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,1,-78.0,319.0,1
3,2,1,9,2,2,1,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,1,-79.0,320.0,1
3,2,0,9,1,4,1,2,180,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,66.0,9.6,3.0,233.0,1,-5.0,246.0,1
3,2,1,0,2,6,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0,-88.0,329.0,1
3,2,0,11,0,3,0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.14285714285714,603.0,181.225,7.0,420.0,0,-179.0,420.0,0
3,2,0,1,2,1,1,1,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.333333333333336,175.0,24.275,3.0,314.0,0,-73.0,314.0,1
3,2,1,10,0,2,1,1,180,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,6.7,1.0,159.0,1,-79.0,320.0,1
3,2,1,4,0,8,0,1,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.142857142857146,344.0,115.575,7.0,258.0,0,-17.0,258.0,0
3,2,1,10,1,3,1,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.85714285714286,664.0,190.475,7.0,258.0,0,-17.0,258.0,0
3,2,0,5,2,7,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,326.0,82.175,6.0,319.0,0,-78.0,319.0,0
3,2,0,3,0,2,0,1,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.57142857142857,536.0,170.25,7.0,264.0,0,-23.0,264.0,0
3,2,1,5,2,2,1,1,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,623.0,184.25,7.0,323.0,0,-82.0,323.0,0
3,2,1,10,0,5,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,107.0,12.0,2.0,106.0,1,-25.0,266.0,1
3,2,0,12,0,7,0,2,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,1,-53.0,294.0,1
3,2,0,0,2,9,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,665.0,186.525,7.0,305.0,0,-64.0,305.0,0
3,2,0,4,0,4,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.16666666666667,427.0,104.05,6.0,315.0,0,-74.0,315.0,0
3,2,1,3,2,0,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.142857142857146,267.0,86.25,7.0,377.0,0,-136.0,377.0,0
3,2,0,11,2,5,0,1,120,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.57142857142857,529.0,151.925,7.0,256.0,0,-15.0,256.0,0
3,2,0,9,1,7,0,0,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.57142857142857,606.0,168.725,7.0,270.0,0,-29.0,270.0,0
3,2,1,5,1,4,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0,-22.0,263.0,1
3,2,1,9,1,5,1,0,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.57142857142857,550.0,149.5,7.0,508.0,0,-267.0,508.0,0
3,2,0,6,2,2,1,2,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0,-24.0,265.0,1
3,2,0,10,2,2,0,0,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0,-20.0,261.0,1
3,2,1,3,1,5,1,1,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1,-22.0,263.0,1
3,2,0,9,0,6,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.85714285714286,566.0,162.425,7.0,343.0,0,-102.0,343.0,0
3,2,1,12,0,4,0,2,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.33333333333333,211.0,28.65,3.0,238.0,1,-15.0,256.0,1
3,2,1,10,2,1,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.57142857142857,438.0,115.6,7.0,319.0,0,-78.0,319.0,0
3,2,1,10,0,5,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,0,-165.0,406.0,1
3,2,0,9,2,4,1,1,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.33333333333333,241.0,31.975,3.0,207.0,1,-100.0,341.0,1
3,2,0,3,0,2,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0,-66.0,307.0,1
3,2,1,1,0,8,1,2,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.66666666666667,254.0,33.6,3.0,269.0,0,-28.0,269.0,1
3,2,0,6,1,6,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,8.6,1.0,277.0,0,-36.0,277.0,1
3,2,1,8,1,9,1,1,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,204.0,26.799999999999997,3.0,258.0,0,-17.0,258.0,1
3,2,1,1,0,8,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0,-89.0,330.0,1
3,2,1,3,2,7,0,0,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1,-78.0,319.0,1
3,2,1,12,1,4,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,8.375,1.0,262.0,0,-21.0,262.0,1
3,2,0,9,2,1,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,623.0,175.725,7.0,258.0,0,-17.0,258.0,0
3,2,1,3,2,5,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.85714285714286,580.0,163.15,7.0,323.0,0,-82.0,323.0,0
3,2,1,5,0,0,0,2,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1,-57.0,298.0,1
3,2,1,5,2,3,0,1,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,151.0,16.925,2.0,201.0,1,-23.0,264.0,1
3,2,1,5,2,1,0,1,120,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.33333333333333,238.0,31.45,3.0,245.0,1,-87.0,328.0,1
3,2,0,2,2,7,1,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1,-17.0,258.0,1
3,2,0,5,0,3,1,2,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.42857142857143,388.0,67.4,7.0,307.0,0,-66.0,307.0,1
3,2,1,6,1,5,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,6.6,1.0,197.0,1,-144.0,385.0,1
3,2,0,2,2,4,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5,310.0,45.7,4.0,304.0,1,-92.0,333.0,1
3,2,1,4,4,10,1,0,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0,-207.0,448.0,1
3,2,0,8,0,10,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.28571428571429,604.0,171.975,7.0,264.0,0,-23.0,264.0,0
3,2,1,6,0,6,0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.666666666666664,382.0,118.325,6.0,288.0,0,-47.0,288.0,0
3,2,1,11,2,4,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0,-66.0,307.0,1
3,2,1,11,2,2,0,1,150,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,295.0,79.525,5.0,275.0,0,-34.0,275.0,0
3,2,1,8,4,9,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.71428571428571,628.0,171.475,7.0,266.0,0,-25.0,266.0,0
3,2,1,12,0,7,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0,-119.0,360.0,1
3,2,0,12,0,2,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666664,155.0,19.0,3.0,167.0,1,-23.0,264.0,1
3,2,0,8,0,3,0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1,-21.0,262.0,1
3,2,1,7,2,2,0,0,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.75,275.0,39.525,4.0,179.0,1,-23.0,264.0,1
3,2,0,7,2,8,0,0,90,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,97.0,9.7,1.0,196.0,1,-74.0,315.0,1
3,2,0,0,0,5,0,0,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,630.0,184.7,7.0,301.0,0,-60.0,301.0,0
3,2,1,3,1,2,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0,-17.0,258.0,1
3,2,1,2,2,1,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,113.0,12.55,2.0,97.0,1,-17.0,258.0,1
3,2,0,4,2,8,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0,-15.0,256.0,1
3,2,0,7,0,6,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.28571428571429,555.0,147.475,7.0,258.0,0,-17.0,258.0,0
3,2,0,8,2,8,0,1,120,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,8.3,1.0,162.0,1,-121.0,362.0,1
3,2,1,10,2,6,0,2,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.66666666666667,514.0,144.9,6.0,264.0,0,-23.0,264.0,0
3,2,0,9,0,7,0,1,70,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.66666666666667,454.0,146.25,6.0,396.0,0,-155.0,396.0,0
3,2,1,1,0,8,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.85714285714286,552.0,152.675,7.0,262.0,0,-21.0,262.0,0
3,2,1,2,1,10,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.71428571428571,523.0,142.15,7.0,300.0,0,-59.0,300.0,0
3,2,1,3,0,3,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.33333333333333,253.0,34.0,3.0,202.0,1,-51.0,292.0,1
3,2,0,1,2,3,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.57142857142857,340.0,106.425,7.0,292.0,0,-51.0,292.0,0
3,2,0,6,1,3,0,0,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.14285714285714,477.0,138.5,7.0,349.0,0,-108.0,349.0,0
3,2,0,12,0,5,0,0,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,497.0,144.7,7.0,266.0,0,-25.0,266.0,0
3,2,1,8,0,6,1,1,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0,-99.0,340.0,1
3,2,1,4,1,0,1,0,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.833333333333336,341.0,116.6,6.0,258.0,0,-17.0,258.0,0
3,2,0,1,2,5,0,2,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.28571428571429,457.0,141.325,7.0,382.0,0,-141.0,382.0,0
3,2,1,0,0,2,0,1,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,5.7,1.0,309.0,0,-68.0,309.0,1
3,2,0,0,2,3,0,2,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.57142857142857,333.0,90.725,7.0,327.0,0,-86.0,327.0,0
3,2,1,11,0,8,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857142857143,500.0,128.05,7.0,349.0,0,-108.0,349.0,0
3,2,0,1,2,6,0,1,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.66666666666667,197.0,24.775,3.0,222.0,1,-43.0,284.0,1
3,2,1,10,2,4,0,1,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,6.4,1.0,423.0,0,-182.0,423.0,1
3,2,1,8,2,8,0,0,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,511.0,156.175,7.0,264.0,0,-23.0,264.0,0
3,2,0,2,2,10,1,1,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,270.0,94.575,5.0,406.0,0,-165.0,406.0,0
3,2,1,2,1,10,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.42857142857143,493.0,138.875,7.0,263.0,0,-22.0,263.0,0
3,2,0,3,2,8,0,3,210,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,148.0,24.425,4.0,277.0,0,-36.0,277.0,1
3,2,0,9,0,5,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.142857142857146,407.0,102.67500000000001,7.0,264.0,0,-23.0,264.0,1
3,2,1,5,2,0,0,1,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
3,3,1,3,1,3,2,1,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.5,346.0,43.0,4.0,56.0,1,-38.0,300.0,1
3,3,0,3,1,1,0,2,150,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,110.0,7.0,2.0,127.0,1,-68.0,330.0,1
3,3,1,9,2,6,0,1,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.25,241.0,28.05,4.0,293.0,1,-131.0,393.0,1
3,3,1,6,1,1,0,2,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,0,-129.0,391.0,1
3,3,1,7,0,5,1,3,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.75,303.0,35.05,4.0,291.0,0,-29.0,291.0,1
3,3,1,0,2,8,1,2,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.714285714285715,446.0,109.55,7.0,313.0,0,-51.0,313.0,0
3,3,1,11,2,3,0,1,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,168.0,14.3,3.0,59.0,1,-18.0,280.0,1
3,3,1,7,0,6,1,1,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.25,337.0,41.75,4.0,369.0,0,-107.0,369.0,1
3,3,1,11,2,7,0,1,120,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,-123.0,385.0,1
3,3,0,10,0,9,1,0,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0,-161.0,423.0,1
3,3,1,5,2,4,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,195.0,16.25,3.0,319.0,1,-129.0,391.0,1
3,3,0,4,2,0,0,1,180,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,2.75,1.0,68.0,1,-29.0,291.0,1
3,3,0,8,0,8,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.42857142857143,598.0,140.55,7.0,416.0,0,-154.0,416.0,0
3,3,0,1,1,3,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.714285714285715,432.0,112.5,7.0,411.0,0,-149.0,411.0,0
3,3,0,5,2,4,0,0,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0,-161.0,423.0,1
3,3,1,6,0,8,0,0,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.714285714285715,348.0,78.5,7.0,313.0,0,-51.0,313.0,1
3,3,1,10,2,9,0,2,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,435.0,65.45,5.0,294.0,0,-32.0,294.0,1
3,3,1,8,1,4,0,1,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.85714285714286,475.0,115.9,7.0,358.0,0,-96.0,358.0,0
3,3,0,9,0,4,0,1,110,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.285714285714285,394.0,100.25,7.0,258.0,0,4.0,258.0,0
3,3,0,0,2,7,1,1,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.14285714285714,526.0,122.5,7.0,280.0,0,-18.0,280.0,1
3,3,1,9,2,4,0,1,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.33333333333333,235.0,19.25,3.0,216.0,1,-68.0,330.0,1
